Date,Well,Ø_size,Pwh,Twh,ΔP_choke,Qo,Qg
2010-12-16,5599,50.428343958333336,52.87125604166667,87.537990625,20.207529791666666,1445.2,222095.18
2010-12-17,5599,50.39613875,52.87925375,87.94058666666666,20.21001875,1441.39,220688.56
2010-12-18,5599,50.45304125,53.09715645833333,86.32181666666666,20.45103,1442.42,219764.92
2010-12-19,5599,50.460528958333335,53.01017208333333,86.44707479166667,20.35992875,1434.65,219213.2
2010-12-20,5599,50.481949375,52.916626666666666,88.05382895833333,20.2486225,1439.58,220414.5
2010-12-21,5599,50.6349825,52.79435,88.66652041666667,20.134484166666667,1451.05,222092.03
2010-12-22,5599,50.673040625,52.796610625,88.943101875,20.157311041666667,1457.0,222283.3
2010-12-23,5599,51.47145666666667,52.209602708333335,89.10242604166666,19.541251875,1494.0,226240.57
2010-12-24,5599,50.98221875,52.60161145833333,88.425603125,19.938754375,1479.11,224893.42
2010-12-25,5599,50.68311979166667,52.80115875,88.9126575,20.202993541666668,1465.35,223328.87
2010-12-26,5599,50.44452354166667,52.98205854166667,88.83297479166667,20.357662291666667,1454.92,222372.3
2010-12-27,5599,50.389795416666665,53.17441541666667,87.56470375,20.541526041666668,1447.75,221843.76
2010-12-29,5599,48.68851541666667,52.41427042553192,87.35774531914893,19.87577170212766,1365.36,208244.73
2010-12-30,5599,50.17907208333333,51.85007127659574,88.1518725531915,19.25014659574468,1432.75,218828.47
2010-12-31,5599,49.685948125,52.27253425531915,88.8079585106383,19.700425957446807,1416.56,216937.74
2011-01-01,5599,49.193988958333335,52.79911659574468,88.29913425531915,20.21017085106383,1400.53,213708.61
2011-01-02,5599,49.190512291666664,52.82100510638298,88.42197978723404,20.208753829787234,1445.49,220374.47
2011-01-03,5599,49.239317291666666,53.03202319148936,87.5412425531915,20.42200255319149,1467.69,224415.73
2011-01-04,5599,49.679355625,53.67203395833333,87.3942475,21.107070416666666,1495.62,228677.49
2011-01-05,5599,49.388591041666665,53.895327083333335,87.16210229166667,21.329141041666666,1489.76,227706.58
2011-01-06,5599,49.41671541666667,53.608027291666666,88.18418,21.002234583333333,1489.08,227472.2
2011-01-07,5599,49.39142354166667,53.70547729166667,87.44554291666667,21.116433333333333,1493.72,227027.75
2011-01-08,5599,49.415269583333334,53.78590104166667,87.185046875,21.194975208333332,1493.77,227347.67
2011-01-09,5599,49.47380520833333,53.57460708333333,87.65051333333334,20.986896875,1494.08,227605.35
2011-01-10,5599,49.184796666666664,54.19960625,86.312505625,21.638115,1470.67,223604.67
2011-01-11,5599,49.01126729166667,54.028185625,86.417411875,21.469186875,1459.02,222107.1
2011-01-12,5599,49.0013,53.98378,85.72099,21.42292,1485.57,222798.36
2011-01-13,5599,51.499834375,52.312941875,88.4527575,19.6315925,1534.9,233758.15
2011-01-14,5599,51.463876041666666,52.37565895833333,88.44507708333333,19.693573125,1510.09,230527.63
2011-01-15,5599,51.519430625,52.5686725,87.070855625,19.897253958333334,1508.39,229845.31
2011-01-16,5599,51.59978458333333,52.678789375,85.68960145833333,19.991285625,1506.75,229144.55
2011-01-17,5599,51.600885,52.476614166666664,87.480644375,19.793107291666665,1441.68,219891.53
2011-01-18,5599,51.583586875,52.21983145833333,89.27816416666667,19.535584375,1435.36,219064.58
2011-01-19,5599,51.611026875,52.15826106382979,89.26191234042554,19.492718936170213,1429.73,217983.69
2011-01-20,5599,51.141098541666665,52.44451895833333,89.39958083333333,19.797165833333334,1403.07,213950.29
2011-01-21,5599,50.858077083333335,52.589056666666664,89.11253854166667,19.951847916666665,1416.32,215863.36
2011-01-22,5599,49.77898520833333,52.585219787234045,89.17838765957447,19.960238723404256,1400.07,213904.45
2011-01-23,5599,50.84472916666667,52.570995625,89.03343354166667,19.942827708333333,1391.19,212402.54
2011-01-24,5599,50.86172479166667,52.47822708333333,88.90659270833333,19.844611041666667,1392.68,212634.83
2011-01-25,5599,50.81063125,52.44599604166667,88.918743125,19.787359791666667,1377.34,210821.8
2011-01-26,5599,50.769495625,52.349805625,89.09656041666666,19.703723125,1379.34,210675.97
2011-01-27,5599,50.85784666666667,52.30177916666667,89.33828166666666,19.653806041666666,1375.87,210335.67
2011-01-28,5599,50.81412958333333,52.40129875,88.81821291666667,19.760914375,1379.02,210613.35
2011-01-29,5599,50.82641666666667,52.27326791666667,88.977495,19.634057916666666,1399.77,214213.13
2011-01-30,5599,50.88162270833333,52.515720625,87.26936020833334,19.875193333333332,1399.71,213688.21
2011-01-31,5599,50.88209520833333,52.470662708333336,86.72046625,19.835539791666665,1380.27,211835.87
2011-02-06,5599,54.636443695652176,47.00050389575531,87.48789553618154,14.201964149369978,1234.51,184401.99
2011-02-07,5599,55.656614375,46.958776666666665,88.69843854166666,14.652887708333333,1411.05,214713.85
2011-02-08,5599,54.45896520833333,47.619305,89.9973975,15.35651625,1382.22,211755.05
2011-02-09,5599,54.570785416666666,47.80887,88.65980541666667,15.486053125,1386.99,214619.94
2011-02-10,5599,53.962563333333335,47.72056416666667,88.531361875,15.338574791666666,1408.32,215290.25
2011-02-11,5599,54.896793333333335,46.48700958333333,88.39869291666666,13.953717708333333,1416.92,216670.79
2011-02-12,5599,55.72853625,45.882527083333336,87.730270625,13.376768333333333,1410.46,216128.28
2011-02-13,5599,55.05146071428572,45.376742360777776,87.98386277734075,13.145797566333334,1032.64,162596.99
2011-02-15,5599,42.63830568181818,49.74948031868721,73.85710886325123,17.42679244585527,836.16,124521.86
2011-02-16,5599,56.204399583333334,45.78222229166666,85.97473770833334,13.426253541666666,1425.22,217731.6
2011-02-17,5599,55.87012229166667,45.94699791666667,87.54019520833333,13.577288333333334,1291.79,200601.42
2011-02-18,5599,55.2990525,46.52647770833333,88.3340125,14.213494166666667,1279.33,199842.18
2011-02-19,5599,53.997055208333336,47.36401854166667,87.99979104166667,15.086327083333334,1261.79,196505.03
2011-02-20,5599,53.99625875,47.5395275,88.63128125,15.254457083333334,1262.54,196306.28
2011-02-21,5599,53.996466875,47.671942083333334,88.73697895833334,15.3913675,1262.7,196339.05
2011-02-22,5599,53.320955625,48.206922291666665,88.19475416666667,15.885971458333334,1190.17,185687.38
2011-02-23,5599,52.3972725,48.96696125,87.63216416666667,16.691639583333334,1178.16,183816.55
2011-02-24,5599,52.150606458333336,49.30549895833333,88.98063375,17.000615625,1166.61,181615.31
2011-02-25,5599,51.214067916666664,50.07613625,88.29782770833333,17.774776458333335,1150.79,177198.67
2011-02-26,5599,50.845462291666664,50.07205104166667,89.63260729166667,17.66602625,1136.01,173769.7
2011-02-27,5599,50.814350625,49.88484916666667,90.001898125,17.439882291666667,1130.4,172794.26
2011-02-28,5599,50.531954375,50.05651958333333,90.3110475,17.636198541666666,1122.77,171858.8
2011-03-01,5599,50.57686520833333,49.806309166666665,89.7758925,17.383851458333332,1127.97,172527.99
2011-03-02,5599,49.768199375,50.839987083333334,88.300818125,18.48936875,1107.67,169579.28
2011-03-03,5599,49.43355104166667,51.102901458333335,90.10283833333334,18.718806458333333,1095.79,168285.89
2011-03-04,5599,50.072410833333336,50.140621458333335,90.08372125,17.71412875,1111.01,169926.29
2011-03-05,5599,49.90546875,50.75007541666667,89.94201958333333,18.337660208333332,1099.87,168700.19
2011-03-06,5599,49.84646875,50.847544166666665,89.094395,18.452823333333335,1099.11,166899.39
2011-03-07,5599,49.87360416666667,51.038780208333336,87.4377275,18.654926041666666,1094.18,167634.57
2011-03-08,5599,49.820221458333336,51.00379354166667,87.32231541666667,18.594549583333333,1085.72,169749.85
2011-03-09,5599,49.791534375,50.75164854166667,88.4123,18.317442291666666,1084.88,167656.96
2011-03-10,5599,49.9,50.110406382978724,88.79309042553191,17.633482553191488,1093.52,168753.11
2011-03-11,5599,49.13689645833333,49.647185744680854,89.1052,17.16158,1155.48,177382.67
2011-03-12,5599,57.753939583333334,45.927849375,90.14135458333334,13.311326458333333,1273.27,194993.66
2011-03-13,5599,59.57716958333334,44.82006042553191,89.83166404255319,12.14000510638298,1317.83,203200.23
2011-03-14,5599,59.578736875,44.64129446808511,90.5604514893617,11.966254680851064,1319.88,202966.41
2011-03-15,5599,60.798440416666665,44.822342291666665,89.52084375,12.164899166666666,1339.33,206414.28
2011-03-16,5599,60.78648375,44.84763,88.81569541666667,12.213019375,1335.73,206782.35
2011-03-18,5599,62.364263333333334,42.849650833333335,90.174716875,10.281073541666666,1307.39,200794.6
2011-03-19,5599,66.70809729166666,42.178435625,90.312869375,9.533149583333334,1367.36,210158.76
2011-03-20,5599,66.98700520833333,42.70446,88.82261375,10.051591458333334,1377.51,212213.77
2011-03-21,5599,67.75996791666667,42.74450645833333,89.156830625,10.074750416666667,1401.73,216774.92
2011-03-22,5599,67.91572020833334,42.504755319148934,90.77165916666667,9.823966808510638,1310.29,201566.59
2011-03-23,5599,65.74615708333333,42.70936914893617,90.52279659574468,10.060058936170213,1272.22,196270.5
2011-03-24,5599,65.23793145833334,42.41758,91.35714680851063,9.760498085106383,1269.45,196569.22
2011-03-25,5599,65.48340854166666,42.26031255319149,91.22845854166667,9.479570212765957,1270.22,196708.24
2011-03-26,5599,65.43784833333333,42.30779723404255,91.16006191489362,9.614392765957447,1273.01,196502.47
2011-03-27,5599,65.4271197826087,42.40197409090909,90.08463659090908,9.702179318181818,1221.62,188421.99
2011-03-28,5599,67.94794166666667,42.223615833333334,90.64532666666666,9.515134791666666,1273.76,196845.47
2011-03-29,5599,67.98762375,42.55718208333333,91.21452041666667,9.844000208333334,1268.71,195098.62
2011-03-30,5599,67.85714625,42.77583583333333,90.32710416666667,10.079709166666667,1256.64,194682.76
2011-03-31,5599,64.95936145833333,40.97425770833333,86.186298125,9.689961875,1271.75,196488.9
2011-04-01,5599,67.92703104166667,42.767237916666666,90.24196083333334,10.089808541666667,1258.59,194231.82
2011-04-02,5599,67.91788729166667,42.865100416666664,89.74198583333333,10.193006041666667,1252.49,194020.51
2011-04-03,5599,67.93069479166667,42.829212291666664,90.19611229166667,10.160784791666666,1248.11,193499.68
2011-04-04,5599,67.99880875,42.8921975,89.16821541666667,10.203871458333333,1246.03,193337.75
2011-04-05,5599,60.782438125,44.1757172609087,87.86090680683478,11.528948932526086,1143.41,178945.54
2011-04-06,5599,68.571949375,41.812353125,90.5911875,9.151829166666667,1241.86,191741.48
2011-04-07,5599,69.6990525,41.435305,91.29232583333334,8.77247,1259.7,195517.72
2011-04-08,5599,69.932024375,41.33386291666667,91.31783291666666,8.625309583333333,1260.44,198491.65
2011-04-09,5599,69.922836875,41.37243458333333,91.63295354166667,8.6887525,1253.93,194442.12
2011-04-10,5599,69.88658708333334,41.73622458333333,91.03414416666666,9.055027291666667,1251.18,195424.32
2011-04-11,5599,69.99482104166667,41.63303270833333,91.1690725,8.9296425,1255.76,196051.88
2011-04-12,5599,70.03201395833334,41.41036583333333,91.51285541666667,8.711468333333332,1256.69,195815.12
2011-04-13,5599,63.691089361702126,42.89706993189674,89.39672477894476,10.823281903893541,1106.35,173155.15
2011-04-14,5599,77.21604125,40.58854145833333,91.02490125,8.164923333333334,1270.15,194790.56
2011-04-15,5599,83.02098333333333,40.02027375,91.45623729166667,7.548601875,1293.92,199509.41
2011-04-16,5599,84.85143291666667,39.86600166666667,91.60080770833333,7.363717916666666,1301.46,200895.03
2011-04-17,5599,84.929790625,39.89604895833333,91.42141916666667,7.391974375,1303.22,201259.01
2011-04-18,5599,84.93,39.9,91.4,7.4,1295.85,201362.6
2011-04-19,5599,84.93,39.9,91.4,7.4,1292.72,201138.75
2011-04-20,5599,84.9,39.7,92.0,7.2,1292.57,200671.11
2011-04-21,5599,84.9,39.7,92.0,7.2,1290.47,199048.17
2011-04-22,5599,84.9,39.7,92.0,7.2,1288.23,200849.43
2011-04-23,5599,84.9,39.7,92.0,7.2,1286.05,201260.04
2011-04-24,5599,84.9,39.7,92.0,7.2,1286.18,200373.49
2011-04-25,5599,84.9,39.7,92.0,7.2,1283.34,199789.86
2011-04-26,5599,85.10057833333333,39.69953,92.0,7.19100375,1279.87,199617.73
2011-04-27,5599,85.15508520833333,39.715565833333336,91.94204833333333,7.209264166666666,1281.08,199600.82
2011-04-28,5599,85.127726875,39.86665541666667,91.769421875,7.386997916666667,1247.89,194283.66
2011-04-29,5599,85.12106125,40.087746875,91.262660625,7.622953541666667,1247.09,194222.7
2011-04-30,5599,85.18884645833333,39.72133645833333,92.102246875,7.2361458333333335,1245.09,194113.76
2011-05-01,5599,85.15642604166666,39.710188333333335,92.04941125,7.22358,1243.58,193748.2
2011-05-02,5599,85.08415229166667,39.855439583333336,91.666156875,7.3872125,1241.78,193390.27
2011-05-03,5599,85.15417333333333,39.69212125,91.89736395833333,7.192104583333333,1238.3,193134.83
2011-05-04,5599,85.19199791666666,39.66438375,91.98872104166666,7.171658541666667,1240.01,192836.03
2011-05-05,5599,85.09803166666667,39.705246875,91.95342479166666,7.219288333333333,1235.08,192287.7
2011-05-06,5599,85.07655041666666,39.93156041666666,91.29999895833333,7.464829375,1232.25,193510.39
2011-05-07,5599,85.0920475,40.08766,90.58183229166667,7.615269791666667,1231.84,192563.78
2011-05-08,5599,85.09777229166667,40.188392916666665,89.23352229166667,7.740035625,1232.65,191841.43
2011-05-09,5599,85.03229375,40.02800979166667,90.44959416666667,7.572926875,1226.3,191679.19
2011-05-10,5599,85.04773541666667,39.95677645833333,91.23450020833333,7.513244791666667,1224.72,191699.34
2011-05-12,5599,85.43562727272727,39.48970080924855,91.33456705202312,7.061245375722543,1123.47,175129.84
2011-05-13,5599,86.32393875,39.424178958333336,91.52147520833333,6.95758,1206.18,188219.84
2011-05-14,5599,86.31287104166667,39.504052916666666,91.9195775,7.014031666666667,1208.96,188405.2
2011-05-15,5599,86.3006925,39.499494166666665,91.93720979166666,7.013530416666667,1213.77,188950.3
2011-05-16,5599,86.26375333333333,39.6118525,91.78256479166667,7.134022083333333,1214.14,190530.8
2011-05-17,5599,86.31611416666667,39.599473333333336,91.83690541666667,7.100005625,1213.4,190337.77
2011-05-18,5599,86.29318770833333,39.99956770833333,90.19989333333334,7.507873333333333,1201.85,188671.23
2011-05-19,5599,70.69235326086957,42.93020976945909,87.39259789362272,10.687622261777273,919.93,146118.53
2011-05-20,5599,92.540149375,38.74079875,90.35146520833334,6.289852291666667,1157.76,183793.64
2011-05-21,5599,95.7645225,38.7250225,89.975844375,6.2444991666666665,1206.49,186355.36
2011-05-22,5599,95.731044375,38.75916,90.05504458333333,6.24796125,1204.15,187700.71
2011-05-23,5599,95.801951875,38.830586875,89.4929,6.32784,1227.41,192170.31
2011-05-24,5599,95.81844895833333,38.682139375,89.1396675,6.179469583333334,1236.72,190596.16
2011-05-25,5599,95.91587041666666,38.58011729166667,91.43704625,6.070336666666667,1238.62,190922.27
2011-05-26,5599,95.92045875,38.794504583333335,90.452129375,6.285890625,1231.65,191879.67
2011-05-27,5599,96.03924895833333,38.505622708333334,91.69349104166666,5.9783975,1230.1,191689.61
2011-05-28,5599,96.10631854166667,38.82559375,89.89308166666666,6.285515,1229.07,191705.8
2011-05-29,5599,91.69211416666667,39.447920833333335,90.09173729166666,6.945980416666667,1215.32,187768.63
2011-05-30,5599,90.00148333333334,39.536911458333336,91.27519395833333,7.041968541666667,1210.16,186673.27
2011-05-31,5599,90.12510333333333,39.338483125,92.02793895833334,6.838328333333333,1208.28,186390.72
2011-06-01,5599,88.21505958333333,39.75811787234043,90.15983574468085,7.286217872340425,1206.93,186315.89
2011-06-03,5599,85.00998895833334,37.69318770833333,91.63454291666666,5.576585833333334,1098.45,172444.67
2011-06-04,5599,89.90854979166667,37.02932104166667,92.03648729166666,5.573891875,1143.66,179502.76
2011-06-05,5599,89.92147333333334,37.13640375,92.13896645833333,5.633320625,1151.85,180305.89
2011-06-06,5599,88.07467645833333,37.212143617021276,92.26756765957447,5.709691914893617,1133.9,177436.23
2011-06-07,5599,89.925898125,37.50237833333333,92.37458229166667,5.590675416666667,1133.95,177254.81
2011-06-08,5599,89.946779375,38.29434208333333,91.38584333333333,5.840679375,1130.01,177074.52
2011-06-09,5599,89.95907895833334,38.29181666666667,91.380129375,5.846609166666667,1134.3,177256.02
2011-06-10,5599,89.93658791666667,38.134998125,92.1758275,5.668931041666666,1135.13,177120.5
2011-06-11,5599,89.91495770833333,38.02502916666667,92.405044375,5.740311875,1135.73,177547.92
2011-06-12,5599,89.93970666666667,38.111907083333335,92.21909458333333,5.692618333333333,1142.12,177435.06
2011-06-13,5599,89.950475625,38.473028125,90.96055479166667,6.013567708333333,1145.26,177575.05
2011-06-14,5599,89.93850291666666,38.183576458333334,91.34423104166666,5.690158333333334,1145.14,178103.42
2011-06-15,5599,89.95133145833333,38.248410416666665,91.77655583333333,5.7976077083333335,1143.47,177668.55
2011-06-16,5599,89.96159666666667,38.886585625,91.1444625,5.769498958333333,1106.61,170219.36
2011-06-17,5599,89.93697229166666,38.40956583333333,92.22394541666667,5.5386645833333334,1119.28,173460.55
2011-06-18,5599,89.944875625,38.210472708333334,92.04871395833334,5.752150625,1144.13,178837.19
2011-06-19,5599,89.92158166666667,38.082462916666664,92.35148416666667,5.574827916666667,1143.76,178595.46
2011-07-01,5599,78.47750729166667,39.158712916666666,77.62565145833334,7.994124583333333,910.35,137024.92
2011-07-20,5599,78.06863028571429,39.14947903073625,89.91963982250704,7.522297419457546,1207.41,178763.13
2011-07-21,5599,66.652139375,41.456558125,91.18529125,9.89895875,1346.9,199534.87
2011-07-26,5599,64.64252928571429,41.951654667472795,91.2877277146312,10.435726904474002,1197.22,169123.1
2011-07-29,5599,65.84010145833334,41.483315833333336,90.77234416666667,9.949305,1363.79,201579.64
2011-08-05,5599,66.53867958333333,41.605754375,90.38022104166667,10.143154375,1455.67,212983.42
2011-08-06,5599,65.89458413043478,42.22623461440367,90.0384728799467,10.790693897022969,1290.19,190499.59
2011-08-07,5599,74.62770979166666,40.72761270833333,90.88955291666667,8.968243541666666,1496.93,222832.63
2011-08-08,5599,75.964688125,40.2904775,91.07296666666667,8.570561875,1472.39,219110.82
2011-08-09,5599,76.32282666666667,40.017012916666665,91.16518354166666,8.366589166666667,1449.78,215688.93
2011-08-10,5599,87.55069583333334,38.73840375,91.774673125,7.055895,1490.05,221727.66
2011-08-11,5599,94.82650666666666,38.184035625,91.88414041666667,6.519335208333334,1485.17,221750.15
2011-08-12,5599,94.81149041666667,38.06337729166667,91.9776725,6.423701875,1463.53,218313.76
2011-08-13,5599,94.85547270833334,38.169048333333336,91.25411083333333,6.564620625,1439.42,215370.09
2011-08-14,5599,94.883621875,38.044966875,91.74301041666666,6.437513125,1419.05,212382.9
2011-08-15,5599,98.08697041666667,37.546088958333335,92.248396875,5.906244583333334,1406.46,212220.77
2011-08-16,5599,99.82332125,37.5850175,92.03469104166666,5.993161458333334,1383.52,207513.64
2011-08-17,5599,99.85022145833334,37.273219375,92.190705,5.870676875,1363.86,205263.74
2011-08-18,5599,99.84315291666667,37.07427416666667,92.42159041666666,5.757765208333334,1354.08,204372.06
2011-08-19,5599,99.87967854166666,37.049162708333334,92.35417395833333,5.746244791666666,1345.61,201317.2
2011-08-20,5599,99.91859354166667,37.348984375,91.2073975,6.0745072916666665,1333.21,199993.52
2011-08-21,5599,99.91125041666666,37.2515025,91.55575145833333,5.967383125,1320.77,198450.06
2011-08-22,5599,99.92399458333334,36.98236625,92.23574375,5.7096841666666664,1311.03,196680.29
2011-08-23,5599,99.92226854166667,36.94643229166667,92.34850458333334,5.670226875,1304.59,196188.31
2011-08-24,5599,99.89972979166667,37.192054166666665,91.12615916666667,5.925063125,1286.36,193856.91
2011-08-25,5599,95.29137808510639,37.5753395270298,91.5618698122274,6.364781548155674,1216.14,183253.15
2011-08-26,5599,71.78090127659574,40.32367085180356,86.17714027379401,8.949314963059539,941.39,142812.59
2011-08-27,5599,85.80747416666667,37.04786583333333,91.88511916666667,5.905960625,1199.02,180474.35
2011-08-28,5599,85.88354604166666,37.478354375,90.417104375,6.276807083333333,1204.78,181957.75
2011-08-29,5599,83.02472895833333,37.47242395833333,91.56988083333333,6.2730258333333335,1196.98,180482.06
2011-08-30,5599,79.68205104166667,37.639028125,91.97471166666666,6.4509225,1186.27,178010.73
2011-08-31,5599,79.704185,37.64019020833334,92.01733729166666,6.46833875,1181.38,177319.66
2011-09-01,5599,79.05913625,37.70397875,92.12795708333333,6.512706875,1172.73,176505.08
2011-09-02,5599,76.30572270833333,38.368753958333336,90.94285125,7.221338333333334,1153.98,174474.2
2011-09-03,5599,76.18075791666666,38.27296604166666,91.44324645833333,7.136117708333333,1151.36,174007.83
2011-09-04,5599,76.15487125,38.06300770833333,92.0535475,6.8904539583333335,1150.13,173216.52
2011-09-05,5599,76.16270770833333,38.217309166666666,91.42743833333333,7.060296875,1147.02,173780.3
2011-09-06,5599,76.19121291666667,38.36584375,90.43622020833334,7.179949583333333,1142.99,175497.31
2011-09-07,5599,73.73377666666667,38.26405020833333,91.526826875,7.101035416666667,1142.6,175286.21
2011-09-08,5599,71.544185,38.44612333333333,91.89253,7.3126325,1126.17,173078.29
2011-09-09,5599,70.20736458333333,38.680544166666664,92.01540333333334,7.563312708333333,1115.42,170714.23
2011-09-10,5599,70.24543583333333,38.82064979166667,91.58655375,7.705125833333334,1108.09,169008.02
2011-09-11,5599,70.26159791666667,39.1215925,90.95530020833333,8.027407708333334,1104.05,167854.51
2011-09-12,5599,70.26370104166666,39.13794854166667,90.14219958333334,8.022170625,1104.51,167512.11
2011-09-14,5599,80.86117270833333,36.4147425,91.55202041666666,5.331052708333333,1064.91,162510.28
2011-09-15,5599,82.020145625,36.570914375,91.60458583333333,5.506017708333333,1086.43,165417.5
2011-09-16,5599,82.05558,36.64819791666667,91.79816270833334,5.5938364583333335,965.79,147028.21
2011-09-17,5599,80.776230625,37.15398416666667,89.82937916666667,6.132119791666667,955.41,145599.72
2011-09-18,5599,80.30645,37.19012,89.47202,6.19497,956.69,147062.63
2011-09-19,5599,80.30645,37.19012,89.47202,6.19497,962.32,147174.29
2011-09-20,5599,79.68462999999976,37.385109999999905,89.82483000000029,6.291790000000106,954.74,145909.73
2011-09-21,5599,79.089630625,37.506918541666664,90.06088791666667,6.400862916666667,933.88,142999.41
2011-09-22,5599,76.50590541666666,37.542083958333336,90.95738291666666,6.4197460416666665,904.32,137822.52
2011-09-23,5599,72.44140854166666,38.056556875,91.20238375,6.95668375,885.87,134390.82
2011-09-24,5599,69.065328125,38.811033125,90.928706875,7.77369125,873.17,132775.31
2011-09-25,5599,68.30723270833333,38.982690625,91.10681833333334,7.9516275,869.43,132195.07
2011-09-26,5599,68.15848166666666,38.918576875,90.59985479166667,7.878773958333333,868.38,131899.47
2011-09-27,5599,68.12664645833334,39.00051479166667,90.59519604166667,7.9722725,865.5,131499.9
2011-09-28,5599,68.108010625,39.0271525,90.36283708333333,7.988482708333334,972.57,147943.7
2011-09-29,5599,65.18424916666666,38.15487489361702,88.81401957446809,7.133593617021277,954.6,145304.96
2011-09-30,5599,68.13614041666666,38.99095916666667,91.32265541666666,7.97285625,968.74,147623.77
2011-10-01,5599,68.12498229166667,38.775818125,91.81159104166667,7.740831875,965.2,147009.11
2011-10-02,5599,69.29805979166666,38.47149458333333,92.07307020833333,7.414561875,970.49,148306.75
2011-10-03,5599,70.03838083333333,38.601744375,90.758738125,7.529002291666667,974.77,148947.87
2011-10-04,5599,70.04253,38.68411520833333,89.733859375,7.621090833333334,970.84,148451.61
2011-10-05,5599,70.04737208333333,38.715452291666665,89.93412645833334,7.62990875,968.75,148201.92
2011-10-06,5599,70.068840625,38.429701666666666,91.30766708333333,7.363590416666667,967.34,148005.61
2011-10-09,5599,99.82667958333333,33.88763229166667,90.84678270833334,5.0100002083333335,937.95,144451.22
2011-10-10,5599,95.92952,34.337841041666664,91.80566083333333,5.21304125,967.24,149089.55
2011-10-11,5599,74.72227625,36.974600833333334,91.578606875,5.849174375,943.18,144792.79
2011-10-12,5599,77.7413075,36.773187291666666,91.72073104166667,5.608950833333333,958.71,146550.95
2011-10-13,5599,77.76815354166666,36.959726875,91.77556166666666,5.824320625,967.99,146556.89
2011-11-06,5599,99.57185,34.958807291666666,89.796491875,3.85973625,1147.25,168323.35
2011-11-07,5599,85.26437604166667,36.7926825,90.40638625,5.889117916666667,1174.47,174950.0
2011-11-08,5599,75.757129375,37.89346875,90.16043625,6.952121666666667,1175.75,175382.57
2011-11-09,5599,72.90572645833333,38.41912791666667,89.907803125,7.473540833333334,1186.78,177180.79
2011-11-10,5599,72.161365625,38.58738041666667,90.46567020833334,7.673418541666667,1208.99,180160.1
2011-11-13,5599,83.80291583333333,37.26325958333334,90.98193979166666,5.672318333333333,1220.41,179676.25
2011-11-14,5599,83.79909854166667,37.36402520833333,91.377284375,5.693586875,1218.94,180319.89
2011-11-15,5599,80.40493083333334,37.71296375,91.03119145833334,6.055124375,1204.52,179282.5
2011-11-16,5599,79.13833958333333,38.00840708333333,90.81432125,6.342059375,1183.12,176498.38
2011-11-17,5599,79.1406875,38.099269166666666,90.54003104166667,6.4663466666666665,1175.68,175590.2
2011-11-18,5599,78.57449666666666,38.150994583333336,89.56277770833333,6.47763,1163.61,174330.64
2011-11-19,5599,78.32403833333333,38.043505,90.25886875,6.377330416666666,1151.4,172528.75
2011-11-20,5599,78.35896020833333,38.10688208333333,90.44283479166667,6.4838547916666665,1139.38,170410.0
2011-11-21,5599,78.24478083333334,38.194325,90.56443854166666,6.564961041666667,1127.62,169050.4
2011-11-22,5599,78.22514833333334,38.09787125,90.64660791666667,6.481071666666667,1116.19,167604.92
2011-11-23,5599,78.21378166666666,38.08091541666667,89.40782666666667,6.442880416666667,1103.32,165787.61
2011-11-24,5599,73.99737666666667,38.57504986888179,90.2630379940788,6.957195657669861,1050.43,157894.81
2011-12-11,5599,71.679413125,38.67448125,88.61734041666666,7.26311125,1143.11,165788.23
2011-12-12,5599,59.18717083333333,41.84850041666667,89.15295583333334,10.481651875,1055.23,155468.58
2011-12-15,5599,68.169431875,38.431492291666665,88.393724375,6.93365375,1095.94,161822.53
2011-12-16,5599,58.553905,41.504291875,90.67741875,9.921720833333334,1056.52,155569.29
2011-12-17,5599,54.912753333333335,40.91479648989886,90.35554915143884,9.339796663659966,972.03,135225.2
2011-12-19,5599,65.86918541666667,39.735564375,90.77809479166666,8.116522708333333,1118.52,165113.6
2011-12-20,5599,64.65432166666666,40.03740895833333,90.74835208333333,8.393366666666667,1101.13,162989.1
2011-12-21,5599,62.80016729166667,40.24663638297872,90.55283148936171,8.655265319148937,1076.4,159687.88
2011-12-22,5599,64.13971979166666,40.234053333333335,90.139556875,8.629745625,1076.79,159663.87
2011-12-23,5599,64.17091083333334,40.148058541666664,90.09106604166666,8.536330208333334,1070.17,158527.57
2011-12-30,5599,68.994124375,38.02032979166667,89.22258020833333,6.780132708333333,1047.08,158378.77
2011-12-31,5599,70.01692458333333,38.99584083333333,89.61697645833334,7.690208541666666,1084.36,161627.58
2012-01-01,5599,69.31292958333333,39.23123145833333,88.630580625,7.906784375,1072.5,159518.6
2012-01-02,5599,65.712908125,40.008846177284475,88.49596185243722,8.726262937019888,1018.72,150530.41
2012-01-15,5599,71.03924604166667,37.46430541666667,86.98308541666667,6.00324625,1182.9,172799.24
2012-01-16,5599,67.15652666666666,39.59216895833333,88.48878979166666,8.021808125,1176.13,172763.39
2012-01-17,5599,61.30554875,41.18371729166667,88.96534166666666,9.574719583333334,1104.08,162727.6
2012-01-18,5599,62.39624375,40.95105354166667,88.94865958333334,9.329521875,1127.59,166047.09
2012-01-19,5599,62.848496875,40.702178125,89.5101275,9.05631625,1144.71,168234.72
2012-01-20,5599,62.89470625,40.55508770833333,90.19388333333333,8.914133958333334,1134.09,167612.34
2012-01-23,5599,66.81039125,39.644030208333334,90.628773125,7.0952775,1100.46,163430.42
